36502,49hAL0xPGPpjnshjQA22tq,H Magnum,Bansky,Goudou,55,139426,True,0.709,0.697,8,-7.084,0,0.296,0.427,0.00427,0.258,0.603,189.79,4,french;;;;;;;;;;;;;;;;;
3213,2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,77,178013,False,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,4,alternative;;;;;;;;;;;;;;;;;
58462,34aZU4iNjx0Jj9vO7YqAdW,Otep,Hydra,Hag,24,211493,False,0.358,0.992,2,-4.362,1,0.268,0.00223,0.0227,0.398,0.137,184.173,3,industrial;;;;;;;;;;;;;;;;;
42643,4CH8buhdFYj0zx0BBpwmwF,Mortician,Domain of Death,Dr. Gore,15,135213,True,0.262,0.712,10,-13.353,0,0.0906,0.00558,0.775,0.37,0.319,125.433,4,grindcore;;;;;;;;;;;;;;;;;
94236,5j2O2yeurM9fD2rgCPt7pD,347aidan,Normal,Normal,56,162197,False,0.736,0.75,7,-5.616,1,0.0281,0.0851,0.0,0.117,0.631,91.002,4,sad;;;;;;;;;;;;;;;;;
12952,2f12gozNgFLVluFB3CJQU7,my little airport,香港是個大商場,直到人類滅亡,26,79896,False,0.506,0.402,5,-13.586,1,0.124,0.971,0.244,0.795,0.623,123.403,5,cantopop;;;;;;;;;;;;;;;;;
100596,5fnLO61WbtnPO2weoEflPU,Salon Victoria,Locos y Rucas In Retro,Nasty Uncle Hippie,36,163800,False,0.584,0.905,6,-5.682,0,0.0483,0.00336,0.0074,0.227,0.928,94.513,4,ska;;;;;;;;;;;;;;;;;
68274,1Px7xuvKUtX8ctQl2tcjZz,Jhayco;Anuel AA,Clásicos de ahora: Perreo,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latino;;;;;;;;;;;;;;;;
69237,1oPZ89eOpJ02izxzIJ2BMV,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,Unmela Kathal,38,160520,False,0.723,0.671,0,-6.051,1,0.0404,0.183,0.0,0.0622,0.673,101.051,4,malay;;;;;;;;;;;;;;;;
24352,1uZHI2rWg7wHGIti4aYqdr,Omar S,You Want,The Sound of Neptune,35,328678,False,0.878,0.72,0,-5.772,0,0.115,0.0028,0.0583,0.0877,0.185,123.045,4,detroit-techno;;;;;;;;;;;;;;;;;
56156,6nzXkCBOhb2mxctNihOqbb,M.I.A.,Matangi,Bad Girls,76,227520,False,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,4,indie-pop;;;;;;;;;;;;;;;;;
22482,7wGgrUT28jd4ZFLAnhBXSI,Bloodred Hourglass,Where the Oceans Burn,Perdition,23,168280,False,0.429,0.981,5,-3.249,0,0.0929,0.000176,1.32e-05,0.337,0.211,91.95,4,death-metal;;;;;;;;;;;;;;;;;
97259,2E3GdmInBsXBLRzeT3Yh3i,Rick & Renner,Bebo,Bebo,49,228240,False,0.673,0.904,11,-3.457,1,0.0779,0.28,0.0,0.196,0.487,124.998,3,sertanejo;;;;;;;;;;;;;;;;;
85026,2k08TgL2Sl0LvSjA4fFicn,blink-182,Halloween Kids Party 2022,All The Small Things,0,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock;;;;;;;;;;;;;;;;;
47752,2ViaeF07UM7J2zeIoJePAQ,Firehouse,3,I Live My Life For You,52,264653,False,0.471,0.497,1,-8.923,1,0.0282,0.0236,0.0,0.0874,0.349,141.834,4,hard-rock;;;;;;;;;;;;;;;;;
91227,5KaVoEhxf1UwParyAjzHVA,The Killers,Kick It,Mr. Brightside,1,223973,False,0.344,0.931,1,-3.759,1,0.0783,0.00104,0.0,0.0903,0.251,148.104,4,rock;;;;;;;;;;;;;;;;;
37576,3MDve8fTNpGOGdhZ7wvMdf,Salvador Da Rima;Menor MC;Caio Passos,Carro Chefe da Leste,Carro Chefe da Leste,46,173142,False,0.72,0.464,7,-4.178,0,0.292,0.153,0.0,0.0914,0.807,139.675,4,funk;;;;;;;;;;;;;;;
96306,5JmBuvUAjNnzSPIOF4Z6ZQ,Gilberto Gil,Refavela,Sandra,42,287546,False,0.481,0.802,2,-8.883,1,0.0589,0.508,0.00831,0.0988,0.936,169.853,4,samba;;;;;;;;;;;;;;;;;
86768,21hXxI1sacFLlxiS1kuBi0,Massacre,Ringo,El deseo,38,303531,False,0.531,0.821,11,-5.547,1,0.0275,0.00033,0.000474,0.317,0.321,114.031,4,punk;;;;;;;;;;;;;;;;;
27772,5tBYZXxiMRhdQZOLUfS1FJ,London Elektricity,Future Sound Of Tokyo,Rewind - Makoto Remix,16,354480,False,0.46,0.976,6,-4.171,1,0.0529,0.000488,0.876,0.07,0.278,174.993,4,drum-and-bass;;;;;;;;;;;;;;;;;
42031,0VEiBGM39xzLsgMONDIItm,His Hero Is Gone,The Plot Sickens,Angry Gods,24,111679,False,0.229,0.689,1,-11.707,1,0.0456,1.05e-05,0.832,0.0571,0.591,109.252,4,grindcore;;;;;;;;;;;;;;;;;
53027,3LlmKSHR3Rs0Y3KHQLAYDk,Alan Walker,Different World,Alone,74,160426,False,0.673,0.914,10,-3.962,1,0.0496,0.229,0.000478,0.186,0.183,97.021,4,house;;;;;;;;;;;;;;;;;
67640,0txb2qyDV7sVBLv2KvtbW2,Andrés Calamaro;Julio Iglesias,Música para casa,Bohemio,0,208004,False,0.784,0.461,4,-9.546,0,0.0314,0.662,5.9e-05,0.107,0.733,102.165,4,latin;;;;;;;;;;;;;;;;
55091,6GT0oiQdjiYX91qgAMi7Vd,Jasleen Royal,Nit Nit,Nit Nit,65,246136,False,0.442,0.412,10,-10.675,1,0.0377,0.781,0.0237,0.15,0.235,176.019,4,indian;;;;;;;;;;;;;;;;;
106329,6hcLYvfxMza06MURBFi725,Syster Sol;Dani M;AKI;General Knas,Kichinga!,Kärleksrevolt!,40,250880,False,0.729,0.739,10,-7.231,1,0.216,0.0549,0.0,0.105,0.965,167.843,4,swedish;;;;;;;;;;;;;;
102959,2FpzO4dqbCUPtZUQDjcLL3,Gloria Laing,Why Can't I Have You,Why Can't I Have You,58,285209,False,0.827,0.195,7,-17.651,1,0.0638,0.662,0.141,0.0987,0.229,137.966,4,songwriter;;;;;;;;;;;;;;;;;
10733,1DvOBkwphoEQF8TNUrHbF8,Tony Faline,Feel the Funk,Feel the Funk - Original Mix,11,443586,False,0.78,0.734,11,-11.505,0,0.0584,0.00308,0.317,0.0968,0.787,136.026,4,breakbeat;;;;;;;;;;;;;;;;;
3919,6GGaeNKmqQQfQmTlNoUezD,The Score,Victorious,Victorious,53,196616,False,0.509,0.715,5,-6.328,0,0.0419,0.0303,4.31e-06,0.468,0.277,159.872,4,alternative;;;;;;;;;;;;;;;;;
111709,0CPEvRFKdvpK0veEeY56T6,Bonobo,Flashlight EP,Flashlight,42,330089,False,0.679,0.95,0,-6.76,1,0.0614,0.0707,0.948,0.114,0.0495,119.905,4,trip-hop;;;;;;;;;;;;;;;;;
83184,5GjnIpUlLGEIYk052ISOw9,Armin van Buuren;Trevor Guthrie,Intense,This Is What It Feels Like,67,204360,False,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,5,progressive-house;;;;;;;;;;;;;;;;
60956,6fYk1h3xgXatisxwR5G77O,Tokyo Machine,SLASH,SLASH,36,251250,False,0.622,0.991,11,-2.998,1,0.173,0.000757,0.445,0.178,0.155,127.98,4,j-dance;;;;;;;;;;;;;;;;;
103783,1OPoUUFSLgXXsFcjP1SRIS,The Drifters,Perfect Christmas Hits,White Christmas,0,158533,False,0.578,0.182,8,-10.424,1,0.0444,0.825,5e-06,0.144,0.477,127.363,4,soul;;;;;;;;;;;;;;;;;
88264,7041VLZqpEKPkK73N7WNbE,Jhayco;Anuel AA,Verano en Junio,Ley Seca,0,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,reggae;;;;;;;;;;;;;;;;
24913,1QHFs2PZZG6nKJXB2tVtMZ,Delano Smith,Detroit Lost Tapes,One Day,5,403287,False,0.808,0.601,6,-13.727,1,0.0748,0.0271,0.899,0.106,0.729,127.021,4,detroit-techno;;;;;;;;;;;;;;;;;
18565,7jLbU0psQwmWeOm64xdtut,Pink Guy,Pink Season,Hot Nickel Ball on a Pussy,39,139640,True,0.874,0.61,2,-8.061,1,0.301,0.144,0.0,0.18,0.728,89.995,4,comedy;;;;;;;;;;;;;;;;;
36711,4Gonfq9ClHR585pQHvKgWh,Alex Baker,Soft Focus,Water Colors,53,206400,False,0.611,0.452,2,-13.359,0,0.0491,0.545,0.553,0.114,0.101,100.004,4,french;;;;;;;;;;;;;;;;;
10874,7u9FSiKwfo5XLLXGrRNKUO,Mekon;Afrika Bambaataa,Something Came Up,D-Funktional,11,328533,False,0.596,0.983,11,-2.758,0,0.0488,0.000683,0.0295,0.489,0.822,126.975,4,breakbeat;;;;;;;;;;;;;;;;
107215,7qHMaeWBGykUXtoMQLkIC4,Ladytron,Light & Magic,Seventeen,63,277866,False,0.64,0.793,8,-7.911,1,0.0309,6.96e-05,0.275,0.136,0.809,119.513,4,synth-pop;;;;;;;;;;;;;;;;;
24918,2oM9nk4LFNCdwmrplPIq0D,Robert Hood,Point Blank,The Pipes,7,357573,False,0.618,0.983,7,-11.204,1,0.0566,0.00852,0.942,0.109,0.389,143.295,4,detroit-techno;;;;;;;;;;;;;;;;;
71396,6OsUmsYsq6FxzWdG6Wr89X,White Zombie,Halloween Spooky Party 2022,More Human Than Human,0,269693,True,0.659,0.961,6,-5.568,1,0.0829,0.000425,0.423,0.105,0.537,101.368,4,metal;;;;;;;;;;;;;;;;;
"88538,4eSJM9STV1Tfho9D5n6mHK,""Tito """"El Bambino""""";"Randy"",Reggeaton Imperdible,Siente El Boom,0,188733,False,0.804,0.745,4,-5.805,0,0.0744,0.112,0.0,0.0925,0.512,95.024,4,reggae";;;;;;;;;;;;;;;;
28426,3VUwjqEHajKn7LXUAbQU4z,Synymata;Elle Vee,Where Does Love Go,Where Does Love Go,44,263294,False,0.463,0.568,7,-5.475,0,0.0519,0.079,0.000112,0.785,0.0532,170.067,4,dub;;;;;;;;;;;;;;;;
59391,2vFtNc8C0UEeRPk3lYQLiW,Spuntic,Foundation,Lightfall,0,198388,False,0.0849,0.177,6,-27.363,1,0.0482,0.752,0.92,0.112,0.0455,85.435,4,iranian;;;;;;;;;;;;;;;;;
41767,35zwdnMhebt8gLF4WaCUMz,Within Temptation,The Unforgiving,In the Middle of the Night,51,311626,False,0.502,0.892,8,-4.014,1,0.0309,0.000197,0.000345,0.384,0.346,100.038,4,goth;;;;;;;;;;;;;;;;;
112523,0BLC4nWTB1bGBXbtpiSmSN,Saian,Başıbozuk 1,Kanunsuzlar,40,182047,False,0.559,0.725,2,-5.927,0,0.27,0.204,2.68e-06,0.0977,0.547,83.591,4,turkish;;;;;;;;;;;;;;;;;
68004,1WDDMw1k46OS4W2IGxmLzj,Feid,FELIZ CUMPLEAÑOS,Ferxxo 100,4,167760,False,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,latino;;;;;;;;;;;;;;;;;
42384,2AHamYILkHSZwshVc3daiE,Napalm Death,From Enslavement To Obliteration,Think For A Minute,14,102960,False,0.201,0.906,1,-9.661,1,0.0699,1.56e-06,0.949,0.319,0.26,110.659,4,grindcore;;;;;;;;;;;;;;;;;
42460,4qp3fWCIQ6Aa6Sw7odSF5k,Bandit,Warsaw,Satisfaction Denied,13,31186,True,0.297,0.996,11,-3.382,0,0.237,3.99e-05,0.00194,0.451,0.115,107.284,5,grindcore;;;;;;;;;;;;;;;;;
71715,3sC7PN1vjzEovhjHlQse3N,Daughtry,Daughtry,Over You,55,204853,False,0.423,0.922,3,-2.602,1,0.0411,0.017,0.0,0.102,0.567,156.063,4,metal;;;;;;;;;;;;;;;;;
104594,7803rmspVDTFR78bj5KLPk,El Último De La Fila,Enemigos de lo ajeno (2008 Remaster),Insurrección - 2008 Remaster,58,133040,False,0.635,0.794,0,-4.74,1,0.0318,0.0608,0.0,0.135,0.78,139.313,4,spanish;;;;;;;;;;;;;;;;;
12773,5OfQCSrwmgEIhsiAyo8Gei,溫兆倫,永遠是你,永遠是你,19,264986,False,0.598,0.408,4,-11.177,0,0.0268,0.448,1.39e-06,0.148,0.271,132.225,4,cantopop;;;;;;;;;;;;;;;;;
33986,1OAafkUy9nIhbFY4SDWRxH,Michael Cera Palin,Growing Pains,Growing Pains,31,162419,True,0.631,0.891,9,-13.072,1,0.0681,0.0451,7.26e-06,0.0335,0.402,105.066,4,emo;;;;;;;;;;;;;;;;;
60987,3IW1xmUefnOSMVsIH9C1U0,Vybz Kartel,Empire Universe,Get Wild,18,204840,False,0.706,0.483,9,-10.642,0,0.265,0.686,0.0,0.533,0.658,96.248,4,j-dance;;;;;;;;;;;;;;;;;
90964,7tTrHLvNCuOksffYMEp8Rv,Sonia Rivas,Sonia Rivas,No Soy Como Tu,27,184200,False,0.536,0.442,2,-8.649,1,0.0297,0.778,0.0,0.245,0.404,142.009,4,rock-n-roll;;;;;;;;;;;;;;;;;
56585,6suYoN4gFkanqOBn5yRnJC,Cavetown,Animal Kingdom,Boys Will Be Bugs,75,329049,True,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,4,indie-pop;;;;;;;;;;;;;;;;;
26241,0TrF0LxRQAMWtdAQLOmLsr,Doctora Juguetes;Felpita;Lambie;Ronda Rescate,Doctora Juguetes: Ya Llegó la Doctora,Tu Amigo por Siempre Soy,26,53600,False,0.672,0.932,0,-3.096,1,0.096,0.545,0.0,0.305,0.581,141.824,4,disney;;;;;;;;;;;;;;
71458,69vMDipMastHvYna7plBdS,Linkin Park,Minutes to Midnight,No More Sorrow,48,221720,False,0.571,0.934,3,-4.22,0,0.0531,0.00316,6.21e-06,0.197,0.409,132.594,4,metal;;;;;;;;;;;;;;;;;
8414,6txWz9UapYHVxEd7dDIHXT,Blind Melon,Blind Melon,No Rain,76,217106,False,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,blues;;;;;;;;;;;;;;;;;
24830,2VR7xcUgrPl34hlZgZhjGK,Carl Craig;Jerome Sydenham,Angel Remixes,Angel - Jerome Sydenham Vocal Dub,5,538322,False,0.804,0.755,7,-10.756,1,0.0368,0.0583,0.939,0.113,0.335,127.003,4,detroit-techno;;;;;;;;;;;;;;;;
10478,2gGziDLQLuvEsgOsSWsKiC,Stanton Warriors,Wheres the Beef? / MPC,Wheres the Beef?,14,267932,False,0.727,0.971,6,-3.643,0,0.119,0.000979,0.834,0.0974,0.177,130.015,4,breakbeat;;;;;;;;;;;;;;;;;
62067,6lmmKOEjpbMr7RfC78PJvR,Norah Jones,Christmas 2022,Christmas Calling (Jolly Jones),0,200461,False,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,j-pop;;;;;;;;;;;;;;;;;
96257,3B78DXMnln9WaFdWkU13Fm,Akatu,Akatu Relax,Deixa Tudo Como Tá / Melhor Eu Ir,41,313835,False,0.591,0.46,4,-7.926,1,0.0497,0.571,0.0,0.314,0.647,150.848,4,samba;;;;;;;;;;;;;;;;;
111917,5RXd3C8bu8Amhp0maVGOh2,Bonobo;Andreya Triana,Stay The Same,Stay The Same - Instrumental,18,284122,False,0.708,0.389,1,-10.367,0,0.0415,0.425,0.943,0.106,0.494,100.014,4,trip-hop;;;;;;;;;;;;;;;;
31393,4voJGwEr7Uw54pr3RSRIsg,MEDUZA;James Carter;Elley Duhé;FAST BOY,Larga Vida al Electro,Bad Memories,4,148629,False,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998,3,electro;;;;;;;;;;;;;;
55428,37Z0JtMr9BBTpD1TPClCY3,Divya Kumar,Badlapur (Original Motion Picture Soundtrack),Jee Karda - Rock Version,51,239285,False,0.61,0.834,11,-6.918,0,0.0685,0.413,0.0,0.255,0.681,139.994,4,indian;;;;;;;;;;;;;;;;;
57607,5lGN9hkorYrkMRdERpzwI0,Nucleya;Avneet Khurmi;Guri Gangsta,Bass Rani,Aaja,46,271304,False,0.762,0.634,0,-7.981,0,0.0566,0.0152,0.0115,0.0985,0.198,92.063,4,indie;;;;;;;;;;;;;;;
47445,3clj22mW4k1FADb751JYWc,Dead Fish,Zero e Um,Bem-Vindo Ao Clube,41,187400,False,0.547,0.977,1,-2.819,0,0.0924,0.000834,3.98e-06,0.366,0.386,97.993,4,hard-rock;;;;;;;;;;;;;;;;;
106422,0W15FUJGqqbVNvHGYR8nZk,Rasmus Hagen;ALIUS,Love & Hurt,Fraction,52,195226,False,0.693,0.393,4,-8.675,1,0.0437,0.68,0.0,0.133,0.328,142.996,4,swedish;;;;;;;;;;;;;;;;
85654,72XWsiLW8q2g8Lv0a010ha,Boys Like Girls,Boys Like Girls,The Great Escape,55,206520,False,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,4,punk-rock;;;;;;;;;;;;;;;;;
98539,3i39d7KtpiAHW5elg1WupN,Andrew Lloyd Webber;The Andrew Lloyd Webber Orchestra;Simon Lee,Symphonic Suites,The Phantom Of The Opera Symphonic Suite - Pt.2,24,142480,False,0.185,0.0654,1,-19.665,1,0.0372,0.8,0.968,0.102,0.0386,87.218,3,show-tunes;;;;;;;;;;;;;;;
113579,6cgbrOA9fWSyhkFOgnyn5y,Mc_team,Música Relajante Para Calmar La Mente,Activar la Glándula Pineal,25,705288,False,0.308,0.148,4,-23.87,1,0.0395,0.83,0.811,0.0963,0.0398,116.531,3,world-music;;;;;;;;;;;;;;;;;
7782,5SmfruLODThg15TGSxovqn,Elephant Revival,Break in the Clouds,Cosmic Pulse,24,195573,False,0.539,0.363,4,-14.125,0,0.0329,0.832,0.0633,0.108,0.145,79.049,4,bluegrass;;;;;;;;;;;;;;;;;
79636,0WXWiXfd4V6MCkBkrUV0NK,Akira Kosemura,Evening Light,Evening Light,53,141315,False,0.393,0.0399,8,-27.124,1,0.0469,0.982,0.892,0.109,0.147,123.787,3,piano;;;;;;;;;;;;;;;;;
24818,3Yz7FdVZE1HA6G9L7vke5w,Model 500,Night Drive (Thru-Babylon),No Ufo's - D-Mix,7,497042,False,0.829,0.877,7,-10.076,1,0.152,0.0999,0.038,0.321,0.599,124.399,4,detroit-techno;;;;;;;;;;;;;;;;;
82360,5XJ1J9QPxaOzdpkGxKU4lA,Blondie,Parallel Lines (Remastered),Heart Of Glass [24-Bit Digitally Remastered 01],55,350240,False,0.662,0.633,9,-7.793,1,0.0433,0.0078,0.0233,0.0689,0.657,115.007,4,power-pop;;;;;;;;;;;;;;;;;
91948,1ryH3lEGX8dn6YhpJvp1YF,Paul Simon,12 Days of Christmas 2022,Getting Ready For Christmas Day,0,245506,False,0.733,0.756,2,-8.05,1,0.135,0.438,3.22e-05,0.335,0.923,124.09,3,rock;;;;;;;;;;;;;;;;;
67061,7af1WixhIA44jYgzXU19da,Daddy Yankee;Bad Bunny,Bájale como 7500,Vuelve,2,279613,False,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.025,4,latin;;;;;;;;;;;;;;;;
109425,5qv8RDbrZMdmXs23yqavHY,Mind Against;Dyzen,Freedom (Original Mix),Freedom - Original Mix,43,283645,False,0.658,0.785,1,-8.329,0,0.0394,0.0184,0.843,0.289,0.18,121.999,4,techno;;;;;;;;;;;;;;;;
21693,3olQi29Z28qlRRyhiz6jNa,Conroy Smith,Riding West,Dallar Van Ride,29,233600,False,0.839,0.565,4,-7.038,0,0.0624,0.1,0.0,0.059,0.76,173.854,4,dancehall;;;;;;;;;;;;;;;;;
14603,6qKr5DEHMhyD8HugUyD19C,Thomas & Friends,Thomas & Friends: All Star Tracks,Roll Call,52,75856,False,0.864,0.414,1,-11.933,0,0.0408,0.196,0.0,0.299,0.971,90.942,4,children;;;;;;;;;;;;;;;;;
47998,3yz3yceLHbR6jlyvfxrEBn,Raimundos,Acústico - Ao Vivo,Bê a Bá - Ao Vivo | Acústico,35,240746,True,0.358,0.916,11,-3.571,1,0.0952,0.326,8.63e-06,0.148,0.348,161.703,4,hard-rock;;;;;;;;;;;;;;;;;
105629,0PkaVMW00sCAeiXd5mKIVb,Odd Shapes,Thousand Islands,Thousand Islands,28,203906,False,0.8,0.342,9,-18.103,1,0.0519,0.433,0.69,0.112,0.221,128.115,4,study;;;;;;;;;;;;;;;;;
11941,2sPcz71Ixuo8JEqEaltAEg,Art Brut,Art Brut vs Satan,DC Comics and Chocolate Milkshake,27,209786,False,0.364,0.88,1,-4.166,0,0.109,0.0111,7.08e-06,0.195,0.518,156.399,4,british;;;;;;;;;;;;;;;;;
88936,4AGvLxSCLfHOjndRFUXPGd,Dazaranha,Daza,Fé Menina,45,189773,False,0.578,0.588,9,-8.281,1,0.0493,0.332,0.0,0.15,0.797,162.943,4,reggae;;;;;;;;;;;;;;;;;
23423,5b58AS0u6Xr4vaxWnY2C1n,CID,Carnaval de Paris,Carnaval de Paris,51,195118,False,0.76,0.558,0,-5.495,0,0.0563,0.00107,0.905,0.292,0.0717,127.026,4,deep-house;;;;;;;;;;;;;;;;;
11468,2v8B8d17Xxu9uLU5sNiHSL,Tom Jones,Delilah,Delilah,61,204160,False,0.528,0.482,9,-10.939,0,0.027,0.614,0.0,0.549,0.788,95.82,1,british;;;;;;;;;;;;;;;;;
10974,3Izas87RkkBvmJGyelprm8,Ed Solo;Isaac Maya;Ranking Joe;Nick The Lot,Love Jah (Nick The Lot Remix),Love Jah - Nick The Lot Remix - Edit,10,248275,False,0.785,0.939,7,-0.849,1,0.0489,0.00353,0.251,0.505,0.291,86.999,4,breakbeat;;;;;;;;;;;;;;
42585,1cn2mg7VLhF418UfcHsJF1,Napalm Death,Smear Campaign,Identity Crisis,13,164533,False,0.305,0.992,9,-3.891,1,0.0855,3.69e-05,0.0902,0.227,0.12,94.478,4,grindcore;;;;;;;;;;;;;;;;;
54837,7fiDUk7rQAZJ5lPKchOpHM,Autechre,Chiastic Slide,Nuane,12,797375,False,0.698,0.583,4,-11.091,0,0.105,0.00189,0.775,0.308,0.408,108.002,4,idm;;;;;;;;;;;;;;;;;
27334,7ByumM7K2aj9xWd7X4Ytfb,Hybrid Minds;Koven,Liquicity Festival 2022,In Your Arms,19,252413,False,0.55,0.85,9,-2.912,1,0.0395,0.153,0.00886,0.0764,0.0627,86.997,4,drum-and-bass;;;;;;;;;;;;;;;;
28325,1d5UdIZGo30YtBoCPzb2Vc,Skrude,Hadean EP,Locust - VIP,50,153600,False,0.601,0.942,0,-2.765,1,0.328,0.00282,0.427,0.0951,0.224,150.035,4,dub;;;;;;;;;;;;;;;;;
91268,0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),Summer Of '69,82,216053,False,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,4,rock;;;;;;;;;;;;;;;;;
"18596,1FfN2sDgdoT14CQHhWk19K,Kathleen Madigan,Gone Madigan,""Autism, My Sister Kate"",23,219719,True,0.627,0.849,9,-5.295,1,0.923,0.832,0.0,0.941,0.463,82.399,4,comedy";;;;;;;;;;;;;;;;;
63177,1l6fmXCPtTpJrKpYBe9bBw,ONE OK ROCK,Luxury Disease,Let Me Let You Go,60,180211,False,0.533,0.831,5,-3.696,1,0.0609,0.00804,0.0,0.0975,0.741,96.091,4,j-rock;;;;;;;;;;;;;;;;;
105903,6AcIvqJYpWKsRQzBOM36V5,hope mona,jossy mate,jossy mate,5,144000,False,0.744,0.283,2,-13.606,1,0.0867,0.956,0.914,0.102,0.172,160.047,3,study;;;;;;;;;;;;;;;;;
82871,3fnL2JDgy4QD04araOl0eY,The Replacements,Let It Be (Expanded),Androgynous,51,190853,False,0.476,0.361,11,-9.312,1,0.0287,0.518,0.0,0.0817,0.389,106.484,4,power-pop;;;;;;;;;;;;;;;;;
99079,2L1S1Kal8d9azSsfckbNNy,Stephen Sanchez,Fall Aesthetic,Hey Girl,2,185906,False,0.389,0.505,6,-7.777,0,0.037,0.538,0.00403,0.216,0.244,121.775,4,singer-songwriter;;;;;;;;;;;;;;;;;
53124,5H0xR4dppOkdPqAQXd78CF,Alesso;Tove Lo,Larga Vida al Electro,Heroes (we could be),0,211573,False,0.504,0.748,5,-4.124,1,0.062,0.0308,0.0,0.295,0.356,125.889,4,house;;;;;;;;;;;;;;;;
102057,6l1VsKiMyaUWElFrM1rsuu,Prateek Kuhad,Karwaan,Saansein,54,266041,False,0.693,0.518,1,-9.146,1,0.0282,0.653,0.531,0.138,0.374,128.041,4,songwriter;;;;;;;;;;;;;;;;;
2586,4K7x9KC3XrcKMNdhVoaBOj,Fountains Of Wayne,Rock n Roll Christmas,The Man In The Santa Suit,0,160346,False,0.622,0.72,9,-6.578,1,0.0255,0.0525,0.0,0.109,0.948,133.922,4,alt-rock;;;;;;;;;;;;;;;;;
37377,3dJajkgfSOT6TUYdobJgbz,James Brown,Fiesta temática 60s,Christmas In Heaven,0,173559,False,0.456,0.396,11,-8.708,0,0.0273,0.184,0.00127,0.494,0.189,81.858,3,funk;;;;;;;;;;;;;;;;;
2775,0zpEpdoYYyhBEwgfsxqVVe,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,Perdiendo el Tiempo,46,232240,False,0.632,0.85,11,-7.382,0,0.0444,0.00459,0.0022,0.126,0.663,137.13,4,alt-rock;;;;;;;;;;;;;;;;;
107576,0PbAyLrJRDxckQBLQ2Addc,Tears For Fears,The Seeds Of Love,Sowing The Seeds Of Love,64,376733,False,0.209,0.795,0,-7.241,1,0.0443,0.0109,5.63e-05,0.355,0.682,171.975,4,synth-pop;;;;;;;;;;;;;;;;;
51819,7503mEfiZf6vgONFMYX5Jr,Sukhwinder Singh;"Manikka Vinayagam,Manikkavinayagam - Playback Singer,""Arjunar Villu (From """"Gilli"""")"",57,266309,False,0.766,0.909,2,-6.181,0,0.0693,0.196,0.0,0.106,0.51,99.958,4,hip-hop";;;;;;;;;;;;;;;;
28588,0Xja6S9EUMthQfuyeG23tw,Barrington Levy,Turning Point,Mandela You're Free,29,224866,False,0.834,0.525,10,-10.433,0,0.0996,0.0416,0.0,0.103,0.933,84.545,4,dub;;;;;;;;;;;;;;;;;
29252,6NZunfz5wbY8pYeDDlJUas,Crankdat,Redo,Redo,50,197260,False,0.62,0.935,9,-2.501,0,0.0465,0.146,0.0,0.898,0.386,145.963,4,dubstep;;;;;;;;;;;;;;;;;
59491,06L37I0KAqeR67JopmPUf3,Alireza Mashayekhi;National Symphony Orchestra of Ukraine;"Vladimir Sirenko,""Symphony, No. 4 (Zagros), Op. 103"",""Movement, No. 2"",0,319738,False,0.125,0.124,9,-19.352,1,0.0489,0.968,0.955,0.0881,0.0273,67.481,4,iranian";;;;;;;;;;;;;;;
"17796,1wYDz3NuqlGxPnQDX8OuV6,Glee Cast,""Glee: The Music, Volume 4"",(I've Had) The Time Of My Life,43,277560,False,0.459,0.77,9,-5.993,1,0.0472,0.0765,0.0,0.0879,0.168,110.706,4,club";;;;;;;;;;;;;;;;;
65000,3hkC9EHFZNQPXrtl8WPHnX,Alka Yagnik;Arijit Singh,Tamasha,Agar Tum Saath Ho,73,341054,False,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4,k-pop;;;;;;;;;;;;;;;;
